frame,gt_exists,gt_iou_raw,gt_iou_final,raw_candidate_count,fallback_candidate_count,raw_best_score,fallback_best_score,output_score,output_source,tracker_active,tracker_gap,primary_ms,fallback_ms,tracking_ms,total_ms
116,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,117.88590300056967,0.0036249984987080097,0.009155002771876752,128.53001999974367
117,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.27884499769425,0.0037860008887946606,0.008428000001003966,126.24497800061363
118,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,116.17736100015463,0.0035900011425837874,0.008339000487467274,126.52060799882747
119,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,110.47834700002568,0.0036800011002924293,0.00821300272946246,121.98613000145997
120,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.61685900151497,0.004222001734888181,0.008767998224357143,121.99198499729391
121,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,109.72593699989375,0.0038039979699533433,0.008109000191325322,121.30755099860835
122,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.912691998441,0.003421999281272292,0.00827799885882996,122.48701499993331
123,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,109.77977799848304,0.0036719975469168276,0.00821300272946246,121.48900200190837
124,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,114.01014899820439,0.0039289989217650145,0.007937000191304833,124.67358199864975
125,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,111.73236800095765,0.003460001607891172,0.008490998880006373,124.17867300246144
126,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,112.6761509985954,0.0043340005504433066,0.00871299926075153,124.18646699734381
127,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,115.03364300006069,0.0038440011849161237,0.008391001756535843,127.36310200125445
128,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,129.49039799786988,0.003550001565599814,0.008785998943494633,140.1309280008718
129,True,0.0,0.0,0,0,0.0,0.0,0.0,none,False,0,113.26655499942717,0.003811001079156995,0.008562998118577525,125.11210500088055
